artist	title
matchbox twenty	Mad Season (LP Version)
Sia	Lentil
Sia	Little Black Sandals
matchbox twenty	Push (Remastered Version)
Vampire Weekend	Holiday
Yeasayer	O.N.E
Example	Kickstarts
Angus & Julia Stone	The Beast
Sia	Pictures
Sia	The Girl You Lost (Sander van Doorn Edit)
Pendulum	Watercolour
Sia	I Go To Sleep
The Pussycat Dolls	Hush Hush
James Taylor	Oh_ Susannah (LP Version)
The Police	Driven To Tears
Base Ball Bear	Crazy For You No Kisetsu (Album Version)
Keyshia Cole	You Complete Me
Calle 13	Electro Movimiento
Akon	Don't Matter
Eminem	Same Song & Dance
Avenged Sevenfold	Unholy Confessions
Norman Greenbaum	Spirit In The Sky
Bullet For My Valentine	Room 409
My Chemical Romance	Hang 'Em High (Album Version)
Prince	Raspberry Beret
The All-American Rejects	Swing_ Swing
Blink-182	Every Time I Look For You
Garbage	Push It
Blink-182	Reckless Abandon
Garbage	Only Happy When It Rains
Sia	Soon We'll Be Found
Blink-182	Story Of A Lonely Guy
Blink-182	Roller Coaster
Third Eye Blind	Deep Inside Of You (2006 Remastered LP Version)
Foo Fighters	Tired Of You
Brand New	In A Jar
Brand New	Sink
matchbox twenty	Cold (Album Version)
Brand New	Seventy Times 7
Daughtry	It's Not Over
Rihanna	Fire Bomb
Flyleaf	There For You
Beirut	In The Mausoleum
Beirut	Forks And Knives (La Fête)
Hot Chip	Take It In
José González	Down The Line
José González	Time To Send Someone Away
Hot Chip	The Warning
Alaska Y Dinarama	Ni Tú Ni Nadie (Versión Demo)
Sting	Inside
A Day To Remember	Have Faith In Me
Bullet For My Valentine	Cries In Vain
Jack Johnson	We're Going To Be Friends
Steppenwolf	Magic Carpet Ride
tobyMac	Get Back Up
Skillet	Forgiven (Album Version)
Feist	Tout doucement
Feist	Let It Die
Gorillaz	Rhinestone Eyes
Depeche Mode	Enjoy The Silence (Contains Hidden Track 'Crucifx')
Gorillaz	Pirate Jet
Calle 13	La Tripleta
Frumpies	Do You Wanna Donuts
Train	For Me_ It's You
Train	Always Remember
John Mayer	Neon
Train	If I Can't Change Your Mind
Train	All I Ever Wanted
Flogging Molly	Rebels of the Sacred Heart
Flogging Molly	us of Lesser Gods
Flogging Molly	Man With no Country
Flogging Molly	Salty Dog
Flogging Molly	Every Dog Has Its Day
Flogging Molly	Tobacco Island
Flogging Molly	The Wrong Company
Flogging Molly	The Son Never Shines (On Closed Doors)
Flogging Molly	These Exiled Years
Mayday Parade	Champagne's For Celebrating (I'll Have A Martini) (Album)
Avenged Sevenfold	Dear God (Album Version)
The Breeders	Cannonball
DJ Shadow	Walkie Talkie
Rihanna	Good Girl Gone Bad
Rage Against The Machine	Voice Of The Voiceless
Explosions In The Sky	Six Days At The Bottom Of The Ocean
Two Door Cinema Club	This Is The Life
The Decemberists	The Chimbley Sweep
Binary Star	OneManArmy
The Decemberists	The Gymnast_ High Above the Ground
Ellie Goulding	Wish I Stayed
Ellie Goulding	This Love (Will Be Your Downfall)
Nirvana	Something In The Way
System of a Down	Revenga
Nirvana	Aero Zeppelin
Dropkick Murphys	The Warrior's Code
Red Hot Chili Peppers	My Friends (Album Version)
Enrique Iglesias	Tired Of Being Sorry
Michael Bublé	Heartache Tonight (Album Version)
Lifehouse	My Precious
Slipknot	Surfacing (Live version) (Album Version)
A Perfect Circle	The Package
A Perfect Circle	Thinking Of You
Deadmau5 & Kaskade	I Remember (Caspa Remix)
Lauryn Hill	Can't Take My Eyes Off Of You
Nine Inch Nails	Underneath It All
Lauryn Hill	Doo Wop (That Thing)
Caribou	Sun
Lauryn Hill	Everything Is Everything
Green Day	Are We The Waiting [feat. Green Day & The Cast Of American Idiot] (Album Version)
Lupe Fiasco	Real Feat. Sarah Green (Album Version)
T.I.	Why You Wanna (Amended Album Version)
Lil Scrappy	Baby Daddy (Amended Version)
The White Stripes	The Denial Twist (Album Version)
Alejandro Sanz	Siempre Es De Noche
Evanescence	Like You
Alejandro Sanz	Cuando Nadie Me Ve
Muse	Can't Take My Eyes Off You
Rammstein	ROSENROT
System of a Down	I-E-A-I-A-I-O
Rammstein	Engel
Rammstein	Seemann
Rise Against	Making Christmas
Rammstein	Tier
Rammstein	Mutter
Rammstein	ROTER SAND
Rammstein	WO BIST DU
Rammstein	REISE_ REISE
Max Richter	Organum
Jason Aldean	I'm Just A Man
Garbage	Shut Your Mouth
La Roux	Colourless Colour
Garbage	Cherry Lips (Go Baby Go!) (Re-mastered 07)
La Roux	Tigerlily
Garbage	The World Is Not Enough
La Roux	Armour Love
The Killers	Romeo And Juliet
Akon	Lonely
Boys Noize	Volta 82
Steve Miller Band	Abracadabra
Maroon 5	Story
Boys Noize	My Head
Coldplay	Pour Me (Live At The Hollywood Bowl)
Adoniran Barbosa - Com Nosso Samba	Acende O Candieiro (2003 Digital Remaster)
3 Doors Down	It's Not My Time
Phil Wickham	Mystery
Stone Temple Pilots	Interstate Love Song (LP Version)
John Mayer	In Repair
Skream	Blue Eyez
Alice In Chains	Would?
Five Finger Death Punch	Never Enough
Van Halen	5150
Third Eye Blind	Jumper (2006 Remastered LP Version)
Skillet	Should've When You Could've (Album Version)
Yeah Yeah Yeahs	Countdown
Skillet	Don't Wake Me (Album Version)
Skillet	Never Surrender (Album Version)
Van Halen	Love Walks In (Remastered Album Version)
Sick Puppies	Odd One (Radio Edit)
Sick Puppies	Asshole Father
Incubus	Make Yourself
Kings Of Leon	Cold Desert
Kings Of Leon	Closer
Kings Of Leon	Camaro
Incubus	I Miss You
Incubus	Hilikus
Kings Of Leon	Velvet Snow
Incubus	Pardon Me
Justin Timberlake	I'm Lovin' It
David Crowder*Band	Only You (Illuminate Album Version)
Incubus	Beware! Criminal
Incubus	11 am
Kings Of Leon	Genius
Incubus	Warning
Sick Puppies	Pitiful (Radio Edit) ()
Incubus	Redefine
Muse	Bedroom Acoustics
Kings Of Leon	McFearless
Kings Of Leon	Trani
Kings Of Leon	Milk
Kings Of Leon	Joe's Head
Kings Of Leon	Rememo
Incubus	Talk Shows On Mute
Guns N' Roses	I Don't Care About You
Kings Of Leon	Ragoo
Gorillaz	Empire Ants (Feat. Little Dragon)
Gorillaz	DARE (Soulwax Remix)
Gorillaz	The Swagga
Gorillaz	Hongkongaton
Gorillaz	El Mañana (Metronomy Remix)
Eminem	Curtains Close
Eminem	Curtains Up
Eminem	Ken Kaniff
Eminem	Music Box
Eminem	I'm Shady
Eminem	Buffalo Bill
Mondo Marcio	Purple Weed
Nirvana	Polly
Kid Cudi	Cudi Zone
Red Hot Chili Peppers	Road Trippin' (Album Version)
Apocalyptica	Hope
Bohren & Der Club Of Gore	Schwarze Biene (Black Maja)
Guns N' Roses	Garden Of Eden
Slipknot	Child Of Burning Time (Album Version)
Slipknot	Gently (Album Version)
Guns N' Roses	Estranged
Guns N' Roses	Shackler's Revenge
Guns N' Roses	Perfect Crime
Avenged Sevenfold	Brompton Cocktail (Album Version)
Slipknot	The Shape (Album Version)
Slipknot	Pulse Of The Maggots (Album Version)
Slipknot	Skin Ticket (Album Version)
Muse	Exogenesis: Symphony Part 1 [Overture]
Ester Dean / Chris Brown	Drop It Low
Muse	Con-science
Crystal Castles	Pap Smear
Miami Horror	Don't Be On With Her
Miami Horror	Make You Mine
Friendly Fires	Skeleton Boy
Rise Against	Nervous Breakdown
Yeah Yeah Yeahs	Heads Will Roll
the bird and the bee	F-cking Boyfriend
Eminem	'97 Bonnie & Clyde
Gang Starr/Inspectah Deck	Above The Clouds (Edited)
DMX	Slippin'
The Notorious B.I.G.	Unbelievable (Amended Version)
The Notorious B.I.G.	Machine Gun Funk  (Explicit Album Version)
Jonas Steur	Sonrisa
Ron Van Den Beuken	Timeless
Filo + Peri	Dance with a Devil
Plastic Boy	Silver Bath
Menno De Jong feat. Relocate	Solid State
Envio	Touched By The Sun
Afromental	Bootycall
Beneath the Massacre	Reign of Terror
Muse	Crying Shame
John Mayer	In Your Atmosphere
A Day To Remember	1958
Killswitch Engage	Unbroken (Album Version)
A Day To Remember	Fast Forward To 2012 (Album Version)
Luke Bryan	You Make Me Want To
Luke Bryan	We Rode In Trucks
Alan Jackson	Who's Cheatin' Who
Royksopp	You Don't Have A Clue
Alanis Morissette	I Was Hoping (LP Version)
The Doors	Yes_ The River Knows [New Stereo Mix] (Advanced Resolution)
Beirut	On a Bayonet
Lange	Red October
Lange	Wind Farm
Lange	Nearly Home
Lange	Dial Me Up
Edwyn Collins	It's In Your Heart
Radiohead	Banana Co
Avril Lavigne	Complicated
Avril Lavigne	Tomorrow
Avril Lavigne	Alice
3 Doors Down	Pages
3 Doors Down	Live For Today
Nickelback	Never Again
Rise Against	Hairline Fracture
Rise Against	Whereabouts Unknown
John Mayer	Comfortable
Minnie Riperton	Reasons
Daft Punk	Robot Rock
Van Halen	Mean Street (Album Version)
Rebelution	Outta Control
Rebelution	Safe and Sound
Rob Zombie	Feel So Numb
Ratatat	Alps
Ratatat	Bare Feast
OneRepublic	Something's Not Right Here
OneRepublic	All We Are
OneRepublic	Missing Persons 1 & 2
OneRepublic	Lullaby
OneRepublic	Tyrant
OneRepublic	Dreaming Out Loud
OneRepublic	Apologize
OneRepublic	All Fall Down
OneRepublic	Say (All I Need)
OneRepublic	Waking Up
OneRepublic	Fear
OneRepublic	Come Home
OneRepublic	Goodbye_ Apathy
Angus & Julia Stone	Wasted
Angus & Julia Stone	Bella
Something Happens	Burn Clear
Soltero	The Prize
Erin McKeown	Fast As I Can
Coldplay	Til Kingdom Come
Vampire Weekend	White Sky
Postal Service	Recycled Air (Album)
Dropkick Murphys	Fortunate Son (Live)
The Kooks	Love It All
The New Pornographers	Adventures In Solitude
Panic At The Disco	She Had The World (Album Version)
Camila	De Mi
Alejandro Sanz	Te lo agradezco_ pero no
Panic At The Disco	Mad As Rabbits [Live In Chicago]
Panic At The Disco	We're So Starving [Live In Chicago]
Shakira	Donde Estas Corazon
Panic At The Disco	When The Day Met The Night (Album Version)
Panic! At The Disco	Nine In the Afternoon
Panic At The Disco	Northern Downpour [Live In Chicago]
Tenth Avenue North	Hallelujah
She & Him	Thieves
Jay-Z	Heart Of The City (Ain't No Love)
Beach House	Silver Soul
The Black Keys	Yearnin'
Alison Krauss	I Give You To His Heart
311	Get Down
Alice In Chains	Heaven Beside You
Five Finger Death Punch	Salvation
Alice In Chains	Down In A Hole
Alice In Chains	Sludge Factory
Alice In Chains	Check My Brain
Eminem	Rabbit Run
Alice In Chains	The Killer Is Me
Gorillaz	Rock The House (Explicit)
Coldplay	White Shadows
Alice In Chains	Grind
Blind Melon	Change
Avril Lavigne	Too Much To Ask
Disturbed	Decadence (Album Version)
Gigi D'agostino	The Riddle
Scorpions	Wind Of Change
Shinedown	I Own You (Bonus Version)
Shinedown	Energy (Bonus Version)
Evanescence	Lose Control
Shinedown	Better Version (Album Version)
Daddy Yankee	Ven Damelo
Shinedown	Devour (Album Version)
A Perfect Circle	Rose
A Perfect Circle	Renholdër
Shinedown	Some Day (Album Version)
Radiohead	Everything In Its Right Place
Zac Brown Band	Mary (Album)
Faith Evans	Soon As I Get Home(Album Version)
Beyoncé	Save The Hero
The Prodigy	Warrior's Dance
Mariah Carey	Love Story
Metallica	The Unnamed Feeling
Eminem	My Mom
Aerosmith	Livin' On The Edge
Eminem	I'm Back
Eminem	Insane
The Killers	Spaceman
Snow Patrol	The Golden Floor
Snow Patrol	PPP
Snow Patrol	Lifeboats
Maroon 5	Woman
Muse	City Of Delusion
Lifehouse	Undone
Train	Hopeless
Boom Bip	Roads Must Roll
Michael Cretu	Samurai
Iyaz	Replay (Album Version)
3OH!3	RICHMAN (Explicit Album Version)
Aerosmith	Sweet Emotion
Creedence Clearwater Revival	Lodi
Creedence Clearwater Revival	Travelin' Band
Creedence Clearwater Revival	Before You Accuse Me
Creedence Clearwater Revival	Sweet Hitch-Hiker
Jack Johnson	Bubble Toes / Express Yourself
Ray LaMontagne	Lesson Learned
Ray LaMontagne	I Still Care For You
Amos Lee	Lies of a Lonely Friend
Ray LaMontagne	Within You
Amos Lee	Long Line Of Pain
Ray LaMontagne	Till The Sun turns Black
Amos Lee	The Wind
Amos Lee	Southern Girl
Ray LaMontagne	Can I Stay
Jack Johnson	Posters
Alice In Chains	Angry Chair
Alice In Chains	I Stay Away
Alice In Chains	No Excuses
Yann Tiersen	The Deutsch Mark Is Coming
Yann Tiersen	Watching Lara
Macaco	Con La Mano Levantá
3 Doors Down	Sarah Yellin'
Kings Of Leon	Slow Night_ So Long
Kings Of Leon	Four Kicks
Looptroop	Long Arm Of The Law
Justin Timberlake	Like I Love You
Royksopp	Silver Cruiser
Royksopp	Vision One
All Time Low	Jasey Rae
Portishead	Humming
Creedence Clearwater Revival	Cross-Tie Walker
Metallica	The Thing That Should Not Be
Cartola	Não Posso Viver Sem Ela
Cartola	Aconteceu
Massive Attack	Exchange
Portishead	Sour Times
Muse	Nishe
Radiohead	Pop Is Dead
Rammstein	Der Meister
Alice In Chains	Sunshine
Young Money / Gucci Mane	Steady Mobbin
Creedence Clearwater Revival	Lookin' Out My Back Door
Nirvana	Stain
Angus & Julia Stone	Silver Coin
Angus & Julia Stone	Just A Boy
Green Day	Last Night On Earth [feat. Green Day & The Cast Of American Idiot] (Album Version)
Escape The Fate	We Won't Back Down
Beach House	Walk In The Park
Beach House	Zebra
Miley Cyrus	These Four Walls
LCD Soundsystem	One Touch
Beach House	Used To Be
Cage The Elephant	In One Ear (New Radio Edit)
Kanye West	Bad News
Beach House	Norway
Beach House	Take Care
Beach House	Real Love
Maroon 5	Not Falling Apart
LCD Soundsystem	You Wanted A Hit
Red Hot Chili Peppers	Hey (Album Version)
Red Hot Chili Peppers	Hard To Concentrate (Album Version)
Modest Mouse	King Rat
John Mayer	Slow Dancing In A Burning Room
John Mayer	Slow Dancing In A Burning Room
Lupe Fiasco	Streets On Fire (Explicit Album Version)
Lupe Fiasco feat. Biship G and Nikki Jean	Little Weapon (feat. Bishop G and Nikki Jean) (Amended Album Version)
Hollywood Undead	Tear It Up
Rammstein	LOS
Avenged Sevenfold	Waking the Fallen
Dispatch	Bang Bang
Metallica	Escape
The Lonely Island	Who Said We're Wack?
Kings Of Leon	Day Old Blues
The Lonely Island	Incredibad
Nirvana	On A Plain
Metallica	Metal Militia
Justice	We Are Your Friends (Reprise) (Album Version)
Justice	D.A.N.C.E [MSTRKRFT Remix]
Interpol	Take You On A Cruise
Tears For Fears	Pale Shelter
Dido	See The Sun
Dido	Honestly Ok
Foo Fighters	Stranger Things Have Happened
Iration	Falling
Iration	Changed My Mind
Muse	Recess
Metric	Stadium Love
Muse	Jimmy Kane
Metric	Front Row
Elliott Smith	Waltz #2 (XO)
My Chemical Romance	Early Sunsets Over Monroeville
The Smiths	Stop Me If You Think You've Heard This One Before
The Smiths	A Rush And A Push And The Land Is Ours
John Mayer	Do You Know Me
Lifehouse	By Your Side
Jack Johnson	Inaudible Melodies
Jack Johnson	It's All Understood
Metallica	Tuesday's Gone
Adam Lambert	Time For Miracles
DecembeRadio	Find You Waiting
Owl City	Umbrella Beach
Owl City	Dear Vienna
Coldplay	Talk (Thin White Duke Mix)
Bowerbirds	Dark Horse
Eminem	Public Service Announcement
Black Eyed Peas	Communication
Avenged Sevenfold	Betrayed (Album Version)
Interpol	No I In Threesome
Foo Fighters	For All The Cows
Beyoncé	Fever
Cassie	Miss Your Touch (Album Version)
Jill Scott	Crown Royal
Cat Power	Song To Bobby
Flyleaf	Missing
Taylor Swift	A Perfectly Good Heart
We The Kings	Skyway Avenue
A Day To Remember	Heart Less
Flyleaf	Beautiful Bride
A Day To Remember	Homesick
Hollywood Undead	Knife Called Lust
Hollywood Undead	Pain
A Day To Remember	Monument (Album Version)
A Day To Remember	Mr. Highway's Thinking About The End
Slipknot	My Plague (Album Version)
A Day To Remember	My Life For Hire
Panic! At The Disco	Time To Dance (Album Version)
A Day To Remember	You Should Have Killed Me When You Had The Chance
A Day To Remember	NJ Legion Iced Tea
A Day To Remember	Holdin' It Down For The Underground
Escape The Fate	It's Just Me
Lykke Li	Complaint Department
Radiohead	Like Spinning Plates
Foo Fighters	Times Like These
Foo Fighters	Have It All
Amy Winehouse	Just Friends
Corinne Bailey Rae	Trouble Sleeping
Corinne Bailey Rae	Choux Pastry Heart
John Mayer	St. Patrick's Day
John Mayer	Bold As Love
Ray LaMontagne	Forever My Friend
Alice In Chains	Dam That River
Theory Of A Deadman	Better Off (Album Version)
The Game / Eminem	We Ain't
Charlie Louvin	What Can Any Man Do
Phil Collins	Two Hearts
Naked Eyes	Always Something There To Remind Me
AFI	The Leaving Song
Snow Patrol	The Planets Bend Between Us
Snow Patrol	The Finish Line
Snow Patrol	It's Beginning To Get To Me
Snow Patrol	Please Just Take These Photos From My Hands
Snow Patrol	Shut Your Eyes
Ace of Base	Beautiful Life
Traveling Wilburys	Rattled
Traveling Wilburys	Congratulations
Traveling Wilburys	Last Night
Interpol	Rest My Chemistry
Traveling Wilburys	Dirty World
Evanescence	My Immortal
Chris Tomlin	Famous One  (Not To Us Album Version (new Code))
Five Finger Death Punch	My Own Hell
Five Finger Death Punch	Stranger than Fiction
Pepper	Office (LP Version)
Pepper	Ho's
Five Finger Death Punch	From Out Of Nowhere
Pepper	Ho's (LP Version)
Pepper	Tradewinds (LP Version)
Pepper	Stone Love (LP Version)
Slipknot	Welcome (Album Version)
Paramore	Careful (Album Version)
Katy Perry	Hot N Cold (Manhattan Clique Remix Radio Edit)
Akon	Shake Down
Yellowcard	One Year_ Six Months
Lifehouse	Somewhere In Between
Skream	Colourful
Modest Mouse	Bankrupt On Selling
Soltero	Michael
Damien Rice	Rootless Tree [Radio Edit]
Mayday Parade	One Man Drinking Games
Local Natives	Camera Talk
Modest Mouse	Parting Of The Sensory
Local Natives	Shape Shifter
Local Natives	Cubism Dream
Nickelback	Next Go Round (Album Version)
The Avett Brothers	Go To Sleep
Band Of Horses	Blue Beard
Faith No More	Just A Man
Rage Against The Machine	Testify
Gorillaz	19-2000
Red Hot Chili Peppers	Breaking The Girl (Album Version)
Gorillaz	Slow Country
Rick James	Super Freak
Lupe Fiasco	The Coolest (Explicit Album Version)
Lupe Fiasco feat. Matthew Santos	Fighters (feat. Matthew Santos) (Amended Album Version)
Lupe Fiasco	Hurt Me Soul (Explicit Album Version)
Lupe Fiasco feat. Sarah Green	Intruder Alert (feat. Sarah Green) (Explicit Album Version)
Alanis Morissette	Not The Doctor (LP Version)
3OH!3	COLORADOSUNRISE (Explicit Album Version)
Andrew Bird	St. Francis Reel
3OH!3 featuring Neon Hitch	Follow Me Down
Cut Copy	Saturdays
Ace of Base	The Sign
Taking Back Sunday	A Decade Under The Influence (Album Version)
Andrew Bird	Simple X
Modest Mouse	Interstate 8
Modest Mouse	I Came As A Rat (Long Walk Off A Short Dock)
Modest Mouse	Never Ending Math Equation
Andrew Bird	The Supine
Foals	Big Big Love (Fig .2)
Mötley Crüe	Dr. Feelgood
The Police	Synchronicity II
The Notorious B.I.G.	Gimme The Loot (Album Version)
Iration	Coming Your Way
Klaus Badelt	He's A Pirate
Brand New	Failure by Design
The Smiths	Ask
The Velvet Underground	Train Round The Bend (LP Version)
Rise Against	Minor Threat
Rise Against	Alive and Well
Rise Against	My Life Inside Your Heart
Rise Against	Sometimes Selling Out Is Giving Up
Rise Against	Stained Glass And Marble
Rise Against	To The Core
Rise Against	Bricks
Rise Against	The Unraveling
Rise Against	Collapse (Post-Amerika)
Rise Against	Gethsemane
Rise Against	Survive
Rise Against	Great Awakening
Rise Against	The First Drop
Rise Against	Faint Resemblance
Adam Lambert	Can't Let You Go
Adam Lambert	Sleepwalker
Avril Lavigne	Things I'll Never Say
Adam Lambert	Music Again
Adam Lambert	Aftermath
Blink-182	Wasting Time
Yann Tiersen	Lara's Castle
Pixies	Into The White
Pixies	Rock A My Soul
Guns N' Roses	Reckless Life
La Renga	Hablando De La Libertad
Calle 13	Cabe-c-o
Train	Words
Train	Save Me_ San Francisco
Train	I Got You
Nine Inch Nails	Sin
dEUS	Secret Hell
Train	Breakfast In Bed
Train	Brick By Brick
Train	This Ain't Goodbye
Evanescence	Together Again
Taking Back Sunday	Liar [It Takes One To Know One] (Album Version)
John Mayer	Good Love Is On The Way
Jason Mraz	Did You Get My Message? (Live From Montalvo)
The Killers	Jenny Was A Friend Of Mine
Yeasayer	The Children
Yeasayer	Love Me Girl
Yeasayer	Germs
Snow Patrol	The Only Noise
Yeasayer	Madder Red
The Killers	Believe Me Natalie
Yeasayer	Red Cave
The Killers	Everything Will Be Alright
The Killers	On Top
Camera Obscura	Swans
Masta Killa	No Said Date
Björk	Army of Me
The Cardigans	For What It's Worth
Boys Noize	Gax
The Kingsmen	Louie Louie
Band Of Horses	On My Way Back Home
Van Halen	Runnin' With The Devil
A Perfect Circle	Lullaby
Dierks Bentley	Better Believer
The White Stripes	Now Mary (Album Version)
Crystal Castles	Violent Dreams
Mayday Parade	I'd Hate To Be You When People Find Out What This Song Is About (Album)
Bullet For My Valentine	Forever And Always
Amy Winehouse	Fuck Me Pumps
Madonna	Holiday
The Killers	Human
Radiohead	How To Disappear Completely
Creedence Clearwater Revival	Rude Awakening #2
Eric Church	Ain't Killed Me Yet
Metallica	No Remorse
Slightly Stoopid	This Joint
The White Stripes	The Hardest Button To Button
Neil Young	Long May You Run
Ray LaMontagne	Hannah
The White Stripes	I'm Lonely [But I Ain't That Lonely Yet] (Album Version)
Crosby_ Stills_ Nash and Young	Woodstock
The Prodigy	Firestarter
Jeremih	Birthday Sex
Eric Church	How 'Bout You
Colbie Caillat	Tied Down
Colbie Caillat	One Fine Wire
Eric Church	Hell On The Heart
Eric Church	Love Your Love The Most
Corinne Bailey Rae	Enchantment
Colbie Caillat	Tailor Made
Corinne Bailey Rae	Seasons Change
Colbie Caillat	Midnight Bottle
Eric Church	Guys Like Me
Eric Church	Young And Wild
Bloc Party	Hunting For Witches
Wolfmother	Mind's Eye
Kings Of Leon	California Waiting
Arctic Monkeys	The Bad Thing
Arctic Monkeys	Old Yellow Bricks
Enya	The First Of Autumn
The Smiths	Asleep
Green Day	¡Viva La Gloria! (Album Version)
Saosin	Bury Your Head
Saosin	I Never Wanted To
Saosin	It's Far Better To Learn
Jason Mraz	Clockwatching (Album Version)
matchbox twenty	Disease (Album Version)
Michael Jackson	She's Out Of My Life
U2	A Day Without Me
Iron Maiden	Ghost Of The Navigator
The Notorious B.I.G.	Notorious B.I.G. (Featuring Lil' Kim & Puff Daddy)(Album Version)
Notorious B.I.G.	Kick In The Door (Soundtrack Version) (Explicit)
Dr. Dre	Xxplosive
Muse	Intro
Hollywood Undead	Dove And Grenade
Muse	Invincible
Muse	Falling Down
Muse	Shrinking Universe
The Killers	Bones
Metallica	Ain't My Bitch
Pendulum	Mutiny (album version)
The Prodigy	Omen
Metallica	So What
Slipknot	Disasterpiece (Album Version)
Iration	Dream
Rise Against	Entertainment
Shakira	Inevitable
Audioslave	Yesterday To Tomorrow
Shakira	Timor
Slightly Stoopid	Bandelero
Slightly Stoopid	Mellow Mood
Shakira	Underneath Your Clothes
Swizz Beatz	The Funeral
Yung Joc	Patron [Explicit Album Version]
Swizz Beatz	Ghetto Stories
Mark Otten	Kalopsia
Gorillaz	Starshine
Gorillaz	Double Bass
Gorillaz	Left Hand Suzuki Method
Gorillaz	O Green World
Apocalyptica	One
Disturbed	Down With The Sickness (Album Version)
Rammstein	Weisses Fleisch
Bullet For My Valentine	Scream Aim Fire
Rammstein	B********
Bananarama	Venus
Rammstein	MEIN TEIL
Pepper	Face Plant (LP Version)
Pepper	Dry Spell (LP Version)
Incubus	Out From Under
Interpol	Wrecking Ball
Incubus	Nebula
Slipknot	Wait And Bleed [Terry Date Mix]
Muse	Hyper Music
Muse	Citizen Erased
Daft Punk	Human After All (Alter Ego Remix )
Rammstein	Stripped
Delirious?	Paint The Town Red
A Tribe Called Quest	Jazz (We've Got)
José González	Killing For Love
Cherise	No Good 4 You
John Mayer	Love Song For No One
Bon Jovi	Have A Nice Day
Deepest Blue	Deepest Blue
Fleet Foxes	Isles
Dru Hill	I Should Be...
Lil Scrappy	Money In The Bank [Feat. Young Buck] (Main Version)
Wolfmother	Pyramid
The White Stripes	Blue Orchid
Maroon 5	The Sun
Marc Anthony	No Sabes Como Duele
Edward Sharpe & The Magnetic Zeros	I Come In Please
Gorillaz	Last Living Souls
Fatboy Slim	Champion Sound
Train	Give Myself To You
Arcade Fire	Old Flame
Apocalyptica	Quutamo
Cradle Of Filth	Tonight In Flames (Album Version)
Metallica	Killing Time
Apocalyptica	Harmageddon
Metallica	Broken_ Beat & Scarred
Metallica	The God That Failed
Apocalyptica	Pray
Björk	Cocoon
Björk	Cover Me
Incubus	Version
Cassie	Long Way 2 Go (Album Version)
Yellowcard	Only One
Taking Back Sunday	Cute Without The E (cut From The Team) (Album Version)
Taking Back Sunday	You Know How I Do (Album Version)
Miley Cyrus	Start All Over
Bow Wow	Like You
Avril Lavigne	Girlfriend (Radio Edit)
A Perfect Circle	The Outsider
Radiohead	Dollars & Cents
Metallica	No Leaf Clover
Flobots	Defend Atlantis
Pearl Jam	Dissident
Coldplay	Yes
Coldplay	A Whisper
Coldplay	What If
Coldplay	Square One
Coldplay	Everything's Not Lost (Includes Hidden Track 'Life Is For Living')
Coldplay	A Message
Shakira	Te Dejo Madrid
Kanye West	RoboCop
Bruce Dickinson	Faith
Jonas Brothers	Hold On
Jonas Brothers	When You Look Me In The Eyes
Jonas Brothers	That's Just The Way We Roll
Nine Inch Nails	All The Love In The World
Pantera	Fucking Hostile  (LP Version)
Nine Inch Nails	Terrible Lie
Nine Inch Nails	Vessel
Shakira	En Tus Pupilas
Tears For Fears	Suffer The Children
Nine Inch Nails	Beside You In Time
Dwight Yoakam	Rocky Road Blues (Live at the Roxy-1986) (Previously Unissued)
Ellie Goulding	I'll Hold My Breath
Alison Krauss / Union Station	Down To The River To Pray
Ellie Goulding	Salt Skin
Ellie Goulding	Every Time You Go
Peggy Lee	I've Got The World On A String (1995 Digital Remaster)
Bread	Baby I'm-A Want You (LP Version)
Demi Lovato	Remember December
Enrique Iglesias	Maybe
Miley Cyrus	Goodbye
Metallica	Cure
Sick Puppies	Cancer
Incubus	Idiot Box
Damien Rice	Cold Water
Damien Rice	Delicate
Damien Rice	The Professor * La Fille Danse
Atmosphere	Modern Man's Hustle
Yung Berg	Do That There (featuring Dude 'N Nem)
Tonic	If You Could Only See
Lupe Fiasco	Gold Watch (Amended Album Version)
Marty Stuart	Kiss Me_ I'm Gone
Caribou	Leave House
Jorge Drexler	Veneno
Calle 13	Esto Con Eso
The Kooks	Do You Wanna
Neutral Milk Hotel	Naomi
Miley Cyrus	I Miss You
Basshunter	Walk On Water
Justice	Phantom Pt 2
Panic! At The Disco	London Beckoned Songs About Money Written By Machines (Album Version)
Thrice	Under A Killing Moon
Panic At The Disco	I Constantly Thank God For Esteban [Live In Chicago]
Panic At The Disco	Camisado [Live In Chicago]
Bullet For My Valentine	Just Another Star
Bullet For My Valentine	Hearts Burst Into Fire
The All-American Rejects	Night Drive
Daddy Yankee	Que Tengo Que Hacer
Rise Against	Kotov Syndrome
Jimmy Eat World	Pain
Skillet	Open Wounds (Album Version)
Taylor Swift	Jump Then Fall
Yeah Yeah Yeahs	The Sweets
Yeah Yeah Yeahs	Warrior
Linkin Park	Plc.4 Mie Haed (Album Version)
Eminem / Dr. Dre	Guilty Conscience
Radiohead	You
Radiohead	Prove Yourself
Radiohead	Permanent Daylight
Kanye West	Champion
Foo Fighters	Cold Day In The Sun
Zac Brown Band	Toes (Album Version)
Rammstein	Rammstein
Black Eyed Peas	Fly Away
Black Eyed Peas	Clap Your Hands
Black Eyed Peas	Do What You Want
Black Eyed Peas	The Apl Song
The Black Keys	Do The Rump
